    5032,     3783
    5482,     1819
    5278,    -1163
    4338,    -4138
    3432,    -6398
    2879,    -7589
    2103,    -7818
    1007,    -7510
     344,    -7377
     371,    -7560
     610,    -7440
     533,    -6321
     692,    -4127
    1550,    -2073
    2620,    -1342
    2808,    -2065
    1427,    -3502
    -704,    -4890
   -2595,    -6317
   -3556,    -7657
   -4095,    -8847
   -4114,    -9357
   -3212,    -9097
   -1467,    -8334
     271,    -7321
    1300,    -6362
    1794,    -5646
    1832,    -5279
    1361,    -5062
     752,    -4729
     804,    -4039
     980,    -3183
     252,    -2152
   -1588,    -1134
   -3253,     -338
   -4404,       19
   -5693,     -129
   -7082,     -522
   -7835,     -876
   -7614,    -1238
   -7168,    -1602
   -6498,    -1672
   -4959,    -1381
   -2832,     -851
   -1243,     -969
    -435,    -2127
     218,    -3672
    1039,    -4323
    1476,    -3560
     859,    -1984
    -755,     -571
   -2822,      422
   -4636,     1297
   -5501,     2313
   -5370,     3864
   -4985,     5731
   -4841,     7583
   -4946,     8466
   -4948,     8293
   -4455,     7787
   -2798,     7560
    -346,     7298
    1795,     6455
    2836,     5131
    3177,     4016
    3812,     3688
    4263,     3904
    4154,     4732
    3850,     5943
    4087,     7261
    4248,     8210
    3401,     8549
    1959,     8368
    1112,     7830
    1065,     7174
     909,     6573
     306,     6278
    -342,     6281
    -846,     6327
   -1312,     6113
   -1449,     5346
    -797,     4278
     677,     3448
    2195,     3182
    3236,     3281
    4045,     2999
    4893,     2514
    5815,     2604
    6432,     3609
    6406,     4928
    5765,     5276
    4956,     4425
    4598,     2998
    4568,     1832
    4354,     1215
    3450,     1076
    1844,     1099
     105,      777
   -1138,      -51
   -1222,    -1245
    -173,    -2201
    1104,    -2636
    1927,    -2926
    2480,    -3398
    3379,    -4263
    4462,    -5238
    4914,    -6338
    4435,    -7378
    3653,    -8125
    2721,    -8230
    1064,    -7754
   -1236,    -7124
   -3638,    -6673
   -5489,    -6531
   -6751,    -6330
   -7513,    -6035
   -6886,    -5580
   -4862,    -4937
   -2155,    -4377
     394,    -4043
    2863,    -4306
    5312,    -4969
    6660,    -5574
    5612,    -5829
    2114,    -5856
   -2102,    -6539
   -5207,    -7759
   -6582,    -8784
   -6563,    -8800
   -5604,    -7303
   -3888,    -5234
   -1657,    -2876
     548,     -992
    2347,      -80
    3613,     -212
    4326,    -1175
    4184,    -2164
    3207,    -3324
    1906,    -5131
     446,    -7417
   -1454,    -9429
   -3794,   -10466
   -5340,   -10517
   -5064,   -10239
   -3266,    -9746
   -1169,    -9103
     804,    -8435
    2629,    -7601
    3619,    -6440
    2864,    -4589
     152,    -2145
   -3457,      313
   -6876,     2238
   -9350,     3233
  -10267,     3526
   -9552,     3350
   -7435,     2821
   -5132,     2111
   -3112,     1457
   -1174,     1128
    1005,     1085
    3238,      886
    4451,      490
    4245,       81
    2988,     -331
    1606,     -672
     530,     -892
    -135,     -384
     -86,      900
     884,     2496
    2292,     4195
    3067,     5970
    2696,     8173
    1328,    10124
    -680,    10898
   -2933,    10634
   -4844,     9966
   -5661,     9495
   -5520,     8864
   -5133,     8005
   -4998,     7112
   -4642,     6615
   -3065,     6351
     -58,     6166
    3395,     6377
    6106,     7038
    7874,     7692
    9028,     7792
    9270,     7650
    7931,     7807
    5314,     8271
    2844,     8619
    1350,     8646
     331,     8571
    -652,     8659
    -751,     8775
     156,     8810
     549,     8587
    -584,     8064
   -2600,     7499
   -4302,     7102
   -5995,     6860
   -8231,     6398
   -9550,     5542
   -8425,     4248
   -5442,     2898
   -2751,     1983
    -592,     2276
    2392,     3581
    6147,     4854
    9193,     5511
   10602,     6077
   10824,     7241
    9899,     8444
    7093,     8778
    2911,     8119
    -631,     7648
   -2515,     7456
   -3884,     7164
   -5696,     6602
   -7285,     5846
   -7483,     4820
   -6492,     3168
   -5180,     1871
   -3592,     2064
   -1359,     3285
    1085,     3983
    2347,     3105
    2176,     1354
    1259,      -82
     382,     -680
     -33,     -942
     291,    -1226
    1719,    -2126
    3710,    -3677
    5309,    -5238
    6195,    -6433
    6654,    -7030
    6706,    -7167
    5694,    -6719
    3690,    -6002
    1448,    -5342
    -451,    -4908
   -2293,    -4271
   -4069,    -3297
   -5067,    -2508
   -4668,    -1903
   -3005,    -1149
    -638,     -481
    2122,     -855
    4563,    -2526
    5727,    -4488
    5266,    -6086
    3843,    -7870
    2485,   -10514
    1720,   -13013
    1492,   -14008
    1121,   -13395
     544,   -11759
     259,    -9279
     691,    -5942
    1195,    -2799
     555,    -1204
    -802,    -1315
   -2152,    -2526
   -3388,    -4490
   -4770,    -7077
   -5302,    -9837
   -4338,   -11743
   -3632,   -12442
   -4867,   -12158
   -6607,   -10920
   -6438,    -8705
   -4904,    -5741
   -4190,    -2553
   -3962,      637
   -2153,     3530
     554,     5615
    1775,     6683
    1676,     6580
    2306,     5291
    3207,     3144
    2039,     1050
    -742,       -2
   -2714,      177
   -3564,      794
   -4829,     1305
   -6281,     1981
   -6006,     2949
   -4144,     4228
   -2289,     5741
    -688,     7721
    1727,     9870
    4569,    11144
    6787,    11225
    8201,    10523
    8678,     9725
    7847,     8697
    6132,     7101
    5070,     5426
    4777,     4177
    3568,     3763
    1046,     3637
   -1498,     3458
   -3587,     3070
   -5480,     2336
   -5973,     1781
   -3935,     1952
    -662,     2899
    1318,     3807
    1658,     3977
    1899,     3777
    1800,     3876
     357,     4496
   -1773,     5383
   -3289,     6558
   -4293,     7415
   -5448,     7431
   -5931,     6637
   -4971,     5786
   -3095,     5361
    -797,     4964
    2181,     4560
    5713,     4702
    8135,     5364
    8565,     5182
    7801,     3334
    5992,      394
    2904,    -2623
    -672,    -5317
